experiment,sample,seed,source,width,height,frames,pix_fmt,structure,rc_mode,qp,variant,x265_params,raw_bytes,hevc_bytes,mp4_bytes,ratio_hevc,ratio_mp4,kbps,avg_qp,frames_I,frames_P,frames_B,avgqp_I,avgqp_P,avgqp_B,lossless_rc,encode_wall_s,encode_fps,identical,mae_all,mse_all,psnr_all,max_err_all,mae_Y,mse_Y,psnr_Y,max_err_Y,mae_U,mse_U,psnr_U,max_err_U,mae_V,mse_V,psnr_V,max_err_V,input_sha256,tools
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,61440,41640,42591,0.677734375,0.693212890625,786.6,24.9,1,2,7,21.0,24.0,25.71,False,0.1035,219.48,False,3.668896,28.128532,33.6393,117,3.660303,29.700488,33.4032,117,3.69375,24.635547,34.2152,59,3.678418,25.333691,34.0938,68,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,61440,36307,37258,0.5909342447916667,0.6064127604166667,679.94,28.9,1,2,7,25.0,28.0,29.71,False,0.1021,178.78,False,5.49891,49.131982,31.2172,31,5.55459,50.215674,31.1224,31,5.389062,46.948828,31.4146,31,5.386035,46.980371,31.4116,27,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,61440,30461,31412,0.49578450520833334,0.5112630208333333,563.02,32.9,1,2,7,29.0,32.0,33.71,False,0.1004,207.49,False,8.580827,119.698796,27.3499,50,8.852832,127.210938,27.0856,50,8.076367,105.125195,27.9137,38,7.997266,104.223828,27.9511,47,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,61440,25235,26186,0.4107259114583333,0.42620442708333334,458.5,36.9,1,2,7,33.0,36.0,37.71,False,0.1119,174.54,False,12.860107,271.13807,23.7989,79,14.055688,319.208032,23.0901,79,10.424805,174.420312,25.7148,60,10.513086,175.575977,25.6862,61,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,61440,19703,20654,0.3206868489583333,0.33616536458333335,347.86,40.9,1,2,7,37.0,40.0,41.71,False,0.1073,171.37,False,19.094255,615.242757,20.2403,115,22.060229,784.619312,19.1842,115,13.162695,276.433398,23.7149,66,13.161914,276.545898,23.7131,70,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,61440,14146,15097,0.23024088541666668,0.24571940104166667,236.72,44.9,1,2,7,41.0,44.0,45.71,False,0.1077,179.48,False,29.18514,1453.23221,16.5075,185,34.697925,1915.878345,15.3071,185,18.252344,532.927344,20.8641,94,18.066797,522.952539,20.9462,96,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,61440,6281,7232,0.10222981770833334,0.11770833333333333,79.42,48.9,1,2,7,45.0,48.0,49.71,False,0.0669,488.64,False,53.85306,4461.33737,11.6362,219,53.221924,4300.175488,11.7959,219,54.895605,4736.779395,11.376,198,55.335059,4830.542871,11.2908,206,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,0,4039043145,mt19937,64,64,10,yuv420p,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,61440,3512,4463,0.05716145833333333,0.07263997395833334,24.04,51.9,1,2,7,48.0,51.0,52.71,False,0.059,1003.41,False,64.611833,6075.165999,10.2952,247,65.217627,6119.590381,10.2636,247,62.894727,5890.445898,10.4293,230,63.905762,6082.188574,10.2902,236,da1c9eb2b76a1c232403c63da9a455c94cf2aa9b2a18f828c056d87384ba9664,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,61440,84862,85813,1.3812174479166666,1.3966959635416667,1651.12,4.0,1,2,7,4.0,4.0,4.0,True,0.1116,199.45,False,6.5e-05,6.5e-05,89.9947,1,4.9e-05,4.9e-05,91.2441,1,9.8e-05,9.8e-05,88.2338,1,9.8e-05,9.8e-05,88.2338,1,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,61440,94545,,1.538818359375,,1845.24,0.0,1,2,7,0.0,0.0,0.0,False,0.1032,222.07,False,0.130046,0.275618,53.7277,42,0.148804,0.222192,54.6635,42,0.088574,0.326074,52.9976,42,0.096484,0.438867,51.7075,29,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,61440,80757,,1.314404296875,,1568.96,4.9,1,2,7,1.0,4.0,5.71,False,0.0932,289.42,False,0.320052,0.372656,52.4177,27,0.331665,0.350073,52.6892,14,0.301563,0.423633,51.8609,27,0.29209,0.412012,51.9817,26,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,61440,69997,,1.1392740885416666,,1353.76,8.9,1,2,7,5.0,8.0,9.71,False,0.0982,204.44,False,0.565755,0.704818,49.65,13,0.574219,0.715918,49.5822,5,0.556445,0.694922,49.7114,13,0.541211,0.670312,49.868,12,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,61440,65968,,1.0736979166666667,,1273.16,10.9,1,2,7,7.0,10.0,11.71,False,0.0846,281.83,False,0.708301,1.074642,47.8182,46,0.713647,1.030835,47.9989,16,0.695605,1.178418,47.4178,46,0.699609,1.146094,47.5386,42,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,61440,61692,,1.0041015625,,1187.64,12.9,1,2,7,9.0,12.0,13.71,False,0.1056,184.65,False,0.909163,1.744189,45.7149,53,0.913184,1.823193,45.5225,53,0.902246,1.685254,45.8642,28,0.9,1.487109,46.4074,8,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,61440,58358,,0.9498372395833333,,1120.96,14.9,1,2,7,11.0,14.0,15.71,False,0.0993,238.39,False,1.161654,2.556803,44.0538,26,1.155298,2.514917,44.1256,26,1.173926,2.634863,43.9232,25,1.174805,2.646289,43.9044,23,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,61440,54914,,0.8937825520833333,,1052.08,16.9,1,2,7,13.0,16.0,17.71,False,0.0999,190.17,False,1.44738,3.587126,42.5833,12,1.435181,3.534497,42.6475,12,1.477734,3.722461,42.4225,8,1.46582,3.662305,42.4933,9,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,61440,51663,,0.840869140625,,987.06,18.9,1,2,7,15.0,18.0,19.71,False,0.1096,186.51,False,1.79196,5.421745,40.7894,12,1.768823,5.283032,40.902,10,1.849512,5.808105,40.4905,12,1.826953,5.590234,40.6565,10,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,61440,48104,,0.7829427083333333,,915.88,20.9,1,2,7,17.0,20.0,21.71,False,0.1114,185.78,False,2.261344,8.437809,38.8685,14,2.237451,8.260986,38.9605,13,2.29707,8.700391,38.7354,14,2.321191,8.88252,38.6454,12,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,61440,41848,,0.6811197916666667,,790.76,24.9,1,2,7,21.0,24.0,25.71,False,0.094,213.89,False,3.583203,21.108594,34.8862,21,3.551392,20.768677,34.9567,21,3.641406,21.700195,34.7662,20,3.652246,21.87666,34.731,19,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,61440,36110,,0.5877278645833334,,676.0,28.9,1,2,7,25.0,28.0,29.71,False,0.1104,162.77,False,5.509359,49.28846,31.2034,33,5.555713,50.396436,31.1068,33,5.43418,47.319141,31.3804,33,5.399121,46.825879,31.4259,29,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,61440,30383,,0.4945149739583333,,561.46,32.9,1,2,7,29.0,32.0,33.71,False,0.1008,190.38,False,8.555192,119.001579,27.3753,50,8.811963,126.456494,27.1114,49,8.017578,103.123242,27.9972,43,8.065723,105.060254,27.9164,50,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,61440,25363,,0.41280924479166664,,461.06,36.9,1,2,7,33.0,36.0,37.71,False,0.1116,188.03,False,12.813086,269.090299,23.8318,78,13.979224,316.442212,23.1279,78,10.535547,175.349219,25.6918,64,10.426074,173.42373,25.7397,52,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,61440,19739,,0.32127278645833335,,348.58,40.9,1,2,7,37.0,40.0,41.71,False,0.1033,209.02,False,19.022868,613.930094,20.2496,134,21.982959,783.686426,19.1894,134,13.10957,274.636328,23.7432,73,13.095801,274.198535,23.7502,68,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,61440,14086,,0.22926432291666668,,235.52,44.9,1,2,7,41.0,44.0,45.71,False,0.1014,216.12,False,29.373193,1475.232503,16.4422,196,34.944849,1947.157446,15.2368,196,18.358691,536.686816,20.8336,83,18.101074,526.078418,20.9203,90,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,61440,6318,,0.10283203125,,80.16,48.9,1,2,7,45.0,48.0,49.71,False,0.0726,513.06,False,53.797005,4473.223861,11.6246,234,54.009082,4421.873291,11.6747,234,53.770703,4629.300586,11.4756,212,52.975,4522.549414,11.577,204,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,1,1411613979,mt19937,64,64,10,yuv420p,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,61440,3764,,0.061263020833333334,,29.08,51.9,1,2,7,48.0,51.0,52.71,False,0.0812,531.8,False,63.885368,5947.456071,10.3875,245,64.06062,5890.67561,10.4292,245,63.642676,6083.659473,10.2892,238,63.427051,6038.374512,10.3216,236,a89b4fc48e2d78d0b90c3a35f95577b5ddeb7ee1edda023e1b2fe8629681814d,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,2,3178490996,mt19937,64,64,10,yuv420p,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,61440,84882,85833,1.38154296875,1.397021484375,1651.52,4.0,1,2,7,4.0,4.0,4.0,True,0.0829,284.2,False,0.005208,0.068848,59.7519,25,0.005688,0.084399,58.8674,25,0.003809,0.026074,63.9687,9,0.004687,0.049414,61.1923,14,3cd86bba15f6112f4bf1f3cb8f891d8540667f4273bb165a3bb97c4fbbc95f99,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,2,3178490996,mt19937,64,64,10,yuv420p,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,61440,94624,,1.5401041666666666,,1846.82,0.0,1,2,7,0.0,0.0,0.0,False,0.0877,253.38,False,0.140316,0.501383,51.1291,54,0.162646,0.527344,50.9099,54,0.093457,0.374121,52.4007,32,0.097852,0.524805,50.9308,46,3cd86bba15f6112f4bf1f3cb8f891d8540667f4273bb165a3bb97c4fbbc95f99,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,2,3178490996,mt19937,64,64,10,yuv420p,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,61440,80857,,1.3160319010416666,,1570.96,4.9,1,2,7,1.0,4.0,5.71,False,0.0906,236.15,False,0.323014,0.443294,51.6639,35,0.336548,0.459839,51.5047,35,0.304688,0.513477,51.0256,21,0.287207,0.306934,53.2604,11,3cd86bba15f6112f4bf1f3cb8f891d8540667f4273bb165a3bb97c4fbbc95f99,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,2,3178490996,mt19937,64,64,10,yuv420p,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,61440,69804,,1.1361328125,,1349.9,8.9,1,2,7,5.0,8.0,9.71,False,0.1152,182.4,False,0.585531,1.152262,47.5153,56,0.590845,1.188501,47.3808,56,0.581152,1.087012,47.7685,34,0.568652,1.072559,47.8266,55,3cd86bba15f6112f4bf1f3cb8f891d8540667f4273bb165a3bb97c4fbbc95f99,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
core,2,3178490996,mt19937,64,64,10,yuv420p,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,61440,66187,,1.0772623697916666,,1277.54,10.9,1,2,7,7.0,10.0,11.71,False,0.0936,214.7,False,0.754053,3.072673,43.2556,91,0.767969,3.227441,43.0422,91,0.75,3.896875,42.2236,91,0.702441,1.629395,46.0105,66,3cd86bba15f6112f4bf1f3cb8f891d8540667f4273bb165a3bb97c4fbbc95f99,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
