experiment,sample,seed,source,width,height,frames,pix_fmt,structure,rc_mode,qp,variant,x265_params,raw_bytes,hevc_bytes,mp4_bytes,ratio_hevc,ratio_mp4,kbps,avg_qp,frames_I,frames_P,frames_B,avgqp_I,avgqp_P,avgqp_B,lossless_rc,encode_wall_s,encode_fps,identical,mae_all,mse_all,psnr_all,max_err_all,mae_Y,mse_Y,psnr_Y,max_err_Y,mae_U,mse_U,psnr_U,max_err_U,mae_V,mse_V,psnr_V,max_err_V,input_sha256,tools
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,no-deblock,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:deblock=0,983040,841367,,0.8558827718098958,,16781.16,16.9,1,2,7,13.0,16.0,17.71,False,0.5528,19.82,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,no-deblock,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:deblock=0,983040,448876,,0.45662027994791665,,8931.34,32.9,1,2,7,29.0,32.0,33.71,False,0.587,18.51,False,8.502828,117.094366,27.4454,59,8.693643,122.570151,27.247,59,8.109991,105.865851,27.8832,48,8.132404,106.419745,27.8606,55,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,deblock,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:deblock=1,983040,1308072,,1.3306396484375,,26115.34,4.0,1,2,7,4.0,4.0,4.0,True,0.5001,22.24,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock(tC=1:B=1) sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,deblock,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:deblock=1,983040,841368,,0.8558837890625,,16781.18,16.9,1,2,7,13.0,16.0,17.71,False,0.5454,20.16,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock(tC=1:B=1) sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,deblock,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:deblock=1,983040,450148,,0.45791422526041664,,8956.78,32.9,1,2,7,29.0,32.0,33.71,False,0.5991,18.24,False,8.486134,116.634008,27.4626,57,8.659442,121.688855,27.2783,57,8.153015,106.861609,27.8426,50,8.126019,106.187018,27.8701,49,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock(tC=1:B=1) sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,tskip,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:tskip=1,983040,1308068,,1.3306355794270834,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4819,22.96,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,tskip,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:tskip=1,983040,846267,,0.8608673095703125,,16879.22,16.9,1,2,7,13.0,16.0,17.71,False,0.6167,17.56,False,1.403606,3.39843,42.818,10,1.382825,3.303824,42.9406,9,1.444696,3.587213,42.5832,9,1.445642,3.588074,42.5822,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,tskip,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:tskip=1,983040,454173,,0.4620086669921875,,9037.34,32.9,1,2,7,29.0,32.0,33.71,False,0.6639,16.3,False,8.366328,113.68989,27.5736,56,8.638556,121.359735,27.2901,56,7.816577,98.350488,28.203,48,7.827167,98.349908,28.2031,44,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,tskip-fast,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:tskip=1:tskip-fast=1,983040,1308065,,1.3306325276692708,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4951,22.52,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip-fast signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,tskip-fast,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:tskip=1:tskip-fast=1,983040,844876,,0.8594523111979167,,16851.46,16.9,1,2,7,13.0,16.0,17.71,False,0.5745,19.03,False,1.411145,3.426721,42.782,10,1.386957,3.317441,42.9228,9,1.46109,3.653949,42.5032,10,1.457953,3.636615,42.5238,9,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip-fast signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,tskip-fast,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:tskip=1:tskip-fast=1,983040,454537,,0.4623789469401042,,9044.68,32.9,1,2,7,29.0,32.0,33.71,False,0.5904,18.38,False,8.368658,113.724801,27.5723,57,8.623401,120.996771,27.3031,57,7.867212,99.419836,28.1561,47,7.851135,98.941882,28.177,44,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 tskip-fast signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,amp,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:amp=1,983040,1308071,,1.330638631184896,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4921,22.85,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,amp,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:amp=1,983040,841367,,0.8558827718098958,,16781.16,16.9,1,2,7,13.0,16.0,17.71,False,0.5643,19.43,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,amp,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:amp=1,983040,448876,,0.45662027994791665,,8931.34,32.9,1,2,7,29.0,32.0,33.71,False,0.5886,18.48,False,8.502828,117.094366,27.4454,59,8.693643,122.570151,27.247,59,8.109991,105.865851,27.8832,48,8.132404,106.419745,27.8606,55,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,no-rect,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rect=0,983040,1308071,,1.330638631184896,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4807,23.17,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,no-rect,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rect=0,983040,841367,,0.8558827718098958,,16781.16,16.9,1,2,7,13.0,16.0,17.71,False,0.5424,20.24,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,no-rect,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rect=0,983040,448876,,0.45662027994791665,,8931.34,32.9,1,2,7,29.0,32.0,33.71,False,0.5909,18.43,False,8.502828,117.094366,27.4454,59,8.693643,122.570151,27.247,59,8.109991,105.865851,27.8832,48,8.132404,106.419745,27.8606,55,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,rd1,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rd=1,983040,1315174,,1.3378641764322916,,26257.38,4.0,1,2,7,4.0,4.0,4.0,True,0.2932,40.78,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=1 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,rd1,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rd=1,983040,847740,,0.86236572265625,,16908.62,16.9,1,2,7,13.0,16.0,17.71,False,0.3259,36.35,False,1.469836,3.705778,42.442,10,1.440512,3.573935,42.5993,9,1.525531,3.957831,42.1562,10,1.531439,3.981097,42.1308,9,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=1 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,rd1,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rd=1,983040,445577,,0.45326436360677086,,8865.36,32.9,1,2,7,29.0,32.0,33.71,False,0.3511,32.94,False,8.820893,126.386703,27.1138,65,9.013127,132.196452,26.9186,65,8.421539,114.305524,27.5501,50,8.451312,115.228888,27.5152,50,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=1 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,rd3,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rd=3,983040,1308071,,1.330638631184896,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4977,22.2,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,rd3,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rd=3,983040,841367,,0.8558827718098958,,16781.16,16.9,1,2,7,13.0,16.0,17.71,False,0.5511,19.87,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,rd3,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rd=3,983040,448876,,0.45662027994791665,,8931.34,32.9,1,2,7,29.0,32.0,33.71,False,0.5976,18.31,False,8.502828,117.094366,27.4454,59,8.693643,122.570151,27.247,59,8.109991,105.865851,27.8832,48,8.132404,106.419745,27.8606,55,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,rd5,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rd=5,983040,1302185,,1.3246510823567708,,25997.6,4.0,1,2,7,4.0,4.0,4.0,True,0.9199,11.49,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=5 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,rd5,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rd=5,983040,859212,,0.87403564453125,,17138.06,16.9,1,2,7,13.0,16.0,17.71,False,1.0941,9.58,False,1.228852,2.669799,43.866,9,1.10849,2.163531,44.7792,7,1.466089,3.669043,42.4853,9,1.473065,3.695624,42.4539,8,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=5 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,rd5,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rd=5,983040,469270,,0.4773661295572917,,9339.22,32.9,1,2,7,29.0,32.0,33.71,False,1.1249,9.27,False,7.681596,95.335323,28.3383,51,7.534438,91.801665,28.5023,51,7.972601,102.220306,28.0354,46,7.979224,102.584973,28.02,46,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=5 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,rdoq0,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rdoq-level=0,983040,1308071,,1.330638631184896,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4834,23.07,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,rdoq0,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rdoq-level=0,983040,841367,,0.8558827718098958,,16781.16,16.9,1,2,7,13.0,16.0,17.71,False,0.5665,19.95,False,1.423755,3.487384,42.7058,10,1.389403,3.333195,42.9022,9,1.496991,3.811298,42.3201,10,1.487927,3.780225,42.3556,10,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,rdoq0,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rdoq-level=0,983040,448876,,0.45662027994791665,,8931.34,32.9,1,2,7,29.0,32.0,33.71,False,0.5808,18.77,False,8.502828,117.094366,27.4454,59,8.693643,122.570151,27.247,59,8.109991,105.865851,27.8832,48,8.132404,106.419745,27.8606,55,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,lossless,,rdoq2,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1:rdoq-level=2,983040,1308071,,1.330638631184896,,26115.32,4.0,1,2,7,4.0,4.0,4.0,True,0.4944,22.37,True,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,0.0,0.0,inf,0,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 rdoq=2 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,16,rdoq2,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16:rdoq-level=2,983040,829785,,0.8441009521484375,,16549.52,16.9,1,2,7,13.0,16.0,17.71,False,1.0154,10.34,False,1.086452,2.08878,44.9319,8,1.063663,2.009177,45.1006,8,1.130182,2.241803,44.6248,7,1.133881,2.254169,44.6009,7,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 rdoq=2 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
tools,0,2911400141,mt19937,256,256,10,yuv420p,IPB,cqp,32,rdoq2,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32:rdoq-level=2,983040,447687,,0.4554107666015625,,8907.56,32.9,1,2,7,29.0,32.0,33.71,False,1.151,9.09,False,6.412882,66.745369,29.8866,46,6.579073,70.286644,29.6621,46,6.089178,59.748395,30.3675,36,6.071826,59.577246,30.38,38,04de64a868b87608314fcb141a985efd2a49f62ed7a0ca580365a96605f62d6f,rd=3 psy-rd=2.00 rdoq=2 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
